id,twitterId,instance,bucket,timestamp,screenname,fullname,text,fromid,location,country,state,city,latitude,longitude,lang
21080893,325021239024427000,436,842,1366326076000,ibmlahamad,LAWRENCE #7D ARABIA ,"#18ATodosALaCalle pedimos justicia , pero q no toquen la justicia  #VotoVenceCacerola http://t.co/QyaRkin30r",228252737,#CFK2015 o Muerte,\N,\N,\N,0,0,nn
21080834,325021240651809000,436,842,1366326077000,JoseInesta,José Inesta,Se escuchan las primeras cacerolas enbPlaza Indeoendencia #18A Tucumán http://t.co/nAZFo3ksDW,134494787,"Tucumán, Argentina",argentina,tucuman,san miguel de tucuman,-26.8166667,-65.2166667,nn
21080851,325021240752497000,436,842,1366326077000,pergaminense,#18A GorilayOligarca,RT @alerta24ok: #ALERTA24: [ #18A ] #AHORA Comenzó en todo el país el Cacerolazo en contra de las últimas medidas del Gobierno de @CFKAr ...,131280233,Buenos Aires - Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080860,325021241062859000,436,842,1366326077000,milirodriguez,Mili Rodriguez,RT @fernarva: Ya llegaron los micros? Todos con al vale por el chori y el vino! Ah no es un acto de CFK? #18ATodosALaCalle #18A,36661687,"Radley, Oxfordshire, UK",united kingdom,oxfordshire,\N,0,0,nn
21080863,325021242077897000,436,842,1366326077000,MilagrosDC,Mili Diaz Colodrero,RT @mauriciomacri: Me avisan desde distintos lugares que hay #18A en #Jujuy #Chaco #Formosa #Tucumán #LaPampa #Neuquén #Mendoza #Corrientes,29560720,"Corrientes, Argentina",argentina,corrientes,corrientes,-27.4666667,-58.8333333,nn
21080886,325021243755622000,436,842,1366326077000,angedlv,Mona Monita.,Como me gustaria poder haber acompañado a mi papa al #18A,372507261,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080894,325021239376744000,436,842,1366326077000,AlvaroLaucha,Alvaro Martinez,Con la justicia no. ... #18A @consuarenas @tinchodupetit @ignaarenas @mdzonline http://t.co/zfdgiQuZj3,124638149,Mendoza,argentina,mendoza,mendoza,-32.8833333,-68.8166667,nn
21080901,325021243176804000,436,842,1366326077000,lauraschandeler,Laura Sch,La cantidad de gente que hay marchando! #18A,174104212,,\N,\N,\N,0,0,nn
21080842,325021246335119000,436,842,1366326078000,ShuuliGiaco,chuli ,#18A,166356213,2A34BAE0,\N,\N,\N,0,0,nn
21080867,325021248193188000,436,842,1366326078000,virchugallardo,virginia gallardo,Estas en el #18A ????? Subime tu foto,204486806,,\N,\N,\N,0,0,nn
21080868,325021246121210000,436,842,1366326078000,MARIFERNANGAFIG,M FERNANDA GARAY FIG,"Me dicen kien es el \""animalito\"" q está conduciendo TN q dijo \""GUSANO HUMANO\"" ??? EPAAA C/ LO SUBLIMINAL EH!!  #fueraimperioK #18A #18A",135673785,"Capital Federal, ARGENTINA",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080871,325021247341728000,436,842,1366326078000,santiprie,Santiago Prieto,"RT @eldialp: Comienzan los cacerolazos en\
distintas ciudades del país http://t.co/l8OxhRBsrj #18A",206489792,"Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080873,325021246494503000,436,842,1366326078000,ErnestoPlaza,Ernesto Plaza,Esperamos que CK no siga las ordenes de su jefe Raul Castro y reprima a la gente como hace el otro... #18atodosalacalle,104022466,Planet Earth ,\N,\N,\N,0,0,nn
21080895,325021248549712000,436,842,1366326078000,ConstanzaPatek,Constanza Patek,"RT @Lanataenel13: Los canales K llaman al #18A \""La marcha de la  oposición\"". Chicos, esto es el pueblo. En todo el país.",117557263,Pto Deseado Sta Cruz / Bs As! ,\N,\N,\N,0,0,nn
21080874,325021250365817000,436,842,1366326079000,TomasLozaMontaa,Tomas Loza Montaña,RT @JafethGando: #18ATodosALaCalle,713523518,Mercedes Bs As,argentina,san luis,mercedes,-33.6666667,-65.4666667,nn
21080876,325021250705572000,436,842,1366326079000,chelobata,Chelo Mendoza,Vamos #mendoza Garibaldi y San Martin #18ATodosALaCalle,132170442,Mendoza Argentina,argentina,mendoza,mendoza,-32.8833333,-68.8166667,nn
21080887,325021249828975000,436,842,1366326079000,LeeeeeeeeeeeiTB,Depresión Asesina,#18ATodosALaCalle !!! ojala pudiera estar ahí.,556430309,,\N,\N,\N,0,0,nn
21080896,325021249988338000,436,842,1366326079000,WCLedesma,Cristhian Ledesma,"RT @MRBrizi: Recien son las 8, hora de encuentro, y ya no entra mas gente en Plaza de Mayo #18A #18ATodosALaCalle",171552776,Corrientes-Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080897,325021250655236000,436,842,1366326079000,chelomanias,chelo manias,RT @Ludovico_Ok: Lamentablemente no puedo ir a la marcha pero cuentan con mi apoyo #18ATodosALaCalle,969220010,,\N,\N,\N,0,0,nn
21080908,325021249082388000,436,842,1366326079000,Futuradethomas,*Dama*,#18A vamos para allaaaaaaa! :),41827762,Uruguay ah nqv?,uruguay,montevideo,montevideo,-34.8580556,-56.1708333,nn
21080872,325021253771596000,436,842,1366326080000,ElnietodeYogui,No soy Bubu,"Lamentablemente, si no hacen KILOMBO Y ROMPEN TODO, no les van a dar bola. #18A",124177161,"Jujuy, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080875,325021253280874000,436,842,1366326080000,jeresimonetta,Jeremías de Nazareth,Wake me up when #18A ends.,319783811,El closet,\N,\N,\N,0,0,nn
21080877,325021253553500000,436,842,1366326080000,AKaren_Miranda,Karen Miranda,#18A,42291702,Bahía Blanca,argentina,buenos aires,bahia blanca,-38.7166667,-62.2833333,nn
21080878,325021256061710000,436,842,1366326080000,Caromungo,Lady Mary,#quilmes #18a http://t.co/slGqiJLE1v,219345886,,\N,\N,\N,0,0,nn
21080888,325021255365427000,436,842,1366326080000,Marielanqui,MARIELA?QUIÑONES,"RT @PrensaOk: Mientras la presidente CFK huyó a Perú para encontrar con Maduro, en #Argentina se produce el #18ATodosALaCalle",191967688,"QUILMES, BS AS, ARGENTINA",argentina,buenos aires,quilmes,-34.7202778,-58.2694444,nn
21080898,325021255927472000,436,842,1366326080000,nahuelmv,Nahuel MorelVulliez,RT @PergoliniOK: vamos que cada vez somos mas! #18atodosalacalle !! Vamos que nos van a escuchar.,453345529,,\N,\N,\N,0,0,nn
21080922,325021253234725000,436,842,1366326080000,_ivancio,Ivan González,RT @josemanuelcnn: Comienza el #cacerolazo en Plaza de Mayo. Multitudes marchan hacia la plaza con pancartas #18A @CNNEE http://t.co/ZeqBkc…,398291860,,\N,\N,\N,0,0,nn
21080879,325021259865940000,436,842,1366326081000,ingridwyss,Ingrid Wyss,RT @poggidiego: Hay que salir a la calle pero todo se resuelve con nuestro voto #18ATodosALaCalle,126191597,Rosario,argentina,santa fe,rosario,-32.9511111,-60.6663889,nn
21080889,325021260067267000,436,842,1366326081000,Acostumbrao,Mal pero acostumbrao,@CFKArgentina: Decoro? Ud. pide decoro? Volve turra! Volvé y escuchá las cacerolas en todo el país! #18A,1356010118,,\N,\N,\N,0,0,nn
21080899,325021260922884000,436,842,1366326081000,KarlaVader,Karla.,"RT @notiWTF: ARGENTINA- AHORA - #18A: \""El pueblo se cansó de tanta corrupción\"" cantan los manifestantes . EN VIVO--> http://t.co/Pk4U ...",96048672,Winterfell.,\N,\N,\N,0,0,nn
21080902,325021260952252000,436,842,1366326081000,FloorPia04,Flora.,NO QUEREMOS UNA DICTADURA ! #18A,319319599,Soy una F.O.X.,\N,\N,\N,0,0,nn
21080909,325021257647153000,436,842,1366326081000,andreaguileraok,andres aguilera,RT @poggidiego: Hay que salir a la calle pero todo se resuelve con nuestro voto #18ATodosALaCalle,186999606,bayres,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080910,325021261111652000,436,842,1366326081000,info18a,Info #18A,"Marcos de Lomas de Zamora: \""no hay nadie que nos represente, reclamo todo\"" #18a #info18a",1358001062,,\N,\N,\N,0,0,nn
21080924,325021260839010000,436,842,1366326081000,micabianchi,Micaela Bianchi,En Villa del Parque tambien #18A http://t.co/fDM07K8PVT,174379797,,\N,\N,\N,0,0,nn
21080890,325021262546100000,436,842,1366326082000,nicokazuba,Nicolás ,Explota de gente el obelisco ... #VeniSumate #18A,287963501,,\N,\N,\N,0,0,nn
21080925,325021261833056000,436,842,1366326082000,VictoriaCondomi,Toti Condomi A. ?,#18A,191530389,,\N,\N,\N,0,0,nn
21080932,325021265377259000,436,842,1366326082000,JuliBarrrreto,Eloiza ,#18ATodosALaCalle paaa se nota que la gente se quiere hacer escuchar posta ? o son muchos maniquies pagados para que reclamen ?,556476243,,\N,\N,\N,0,0,nn
21080957,325021263254925000,436,842,1366326082000,SilvioSueldo,Silvio Sueldo,"RT @zilvic: @Fedegonza25 @ilustremos la \""gente\""es el pueblo que no se vende cuando hay compatriotas muertos x desidia #18ATodosALaCalle",191973413,Concordia Entre Rios Argentina,argentina,entre rios,concordia,-31.4,-58.0333333,nn
21080958,325021265469518000,436,842,1366326082000,angiebeleen,Angie Rolando,#18A juro que si no estaria tan cansada iria.,558593719,,\N,\N,\N,0,0,nn
21080970,325021265121382000,436,842,1366326082000,lusol_26,Lucía,#18ATodosALaCalle,18292390,,\N,\N,\N,0,0,nn
21080900,325021265691812000,436,842,1366326083000,Rubenlibertad77,Ruben carballo,RT @InfoMedia24hrs: #ARGENTINA #CACEROLAZO #18A #18ATodosALaCalle LLamado a la Solidaridad (Foto)  http://t.co/zsFjS3nxx4,1332062623,,\N,\N,\N,0,0,nn
21080911,325021265914114000,436,842,1366326083000,angie_navarro_m,angienm,RT @josemanuelcnn: Comienza el #cacerolazo en Plaza de Mayo. Multitudes marchan hacia la plaza con pancartas #18A @CNNEE http://t.co/Zeq ...,336651458,,\N,\N,\N,0,0,nn
21080926,325021269026275000,436,842,1366326083000,CJoelGonzalez,#18ATodosALaCalle,"RT @alerta24ok: #ALERTA24: [ #18A ] #AHORA Multitudinaria marcha contra el Gobierno de @CFKArgentina. Olivos, Plaza de Mayo y 9 de Julio ...",500232040,"C. del Uruguay,ER/Caseros,BsAs",uruguay,montevideo,montevideo,-34.8580556,-56.1708333,nn
21080933,325021266421625000,436,842,1366326083000,fede_bravo279,FedeBravo,@CFKArgentina #18A,331171727,"Neuquén,Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080934,325021269693178000,436,842,1366326083000,Camille_CAVS,MamaFortinera18A,RT @droggiano: #18A un grupo avanza por Corrientes desde #Riobamba al #Obelisco.,248869586,ARGENTINA,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080944,325021267424055000,436,842,1366326083000,JavierJavas,Javier Javas,RT @indignados_ar: Compartí los puntos de encuentro para el ·#18A: http://t.co/1ul7UweLAo / Hace RT / mandalo x mail y DM / envialo x SM ...,992775638,,\N,\N,\N,0,0,nn
21080959,325021265909916000,436,842,1366326083000,gabisalusso,gabriela salusso,RT @PergoliniOK: vamos que cada vez somos mas! #18atodosalacalle !! Vamos que nos van a escuchar.,472347120,,\N,\N,\N,0,0,nn
21080960,325021266610385000,436,842,1366326083000,CeciliaBruera,•CHECHU•,Jojojojo recien son las 8 y ya esta todo lleno! #18A,1019091704,,\N,\N,\N,0,0,nn
21080961,325021267868664000,436,842,1366326083000,AlvarezJohanna,Johanna Alvarez,RT @camimuuu: #18ATodosALaCalle en Sanmiguel tambien protestamos!!!!!,237910160,San Miguel,argentina,tucuman,san miguel,-26.3833333,-64.7,nn
21080971,325021266148991000,436,842,1366326083000,Nadadeeso,Ezequiel Albornoz,Me vuelve loco el #18A en Nueva York.,158159633,,\N,\N,\N,0,0,nn
21080972,325021269500252000,436,842,1366326083000,PriscilaLoana,Priscila Screpante,RT @lafo26: ?Inundados  ?Once  ?DineroK ?Reforma Judicial  ?Impunidad  ?Corrupción   ?Inseguridad  ?Inflación  #18ATodosALaCalle,298358182,,\N,\N,\N,0,0,nn
21080978,325021265821848000,436,842,1366326083000,ARENAYBUTIA,CARLOS J. PEREYRA,"RT @Adry1BC: #18ATodosALaCalle AL GRAN PUEBLO ARGENTINO SALUDDD!!! VAMOS AMIGOS,IMPRESIONANTE LA MARCHA,INDESCRIPTIBLE LA CANTIDAD DE GE ...",138722071,MALDONADO,uruguay,maldonado,maldonado,-34.9,-54.95,nn
21080979,325021268153889000,436,842,1366326083000,ialdao,Nacho Aldao,#18ATodosALaCalle salgo ya mismo a apoyar la manifestacion por la Republica,74874957,,\N,\N,\N,0,0,nn
21080904,325021270305542000,436,842,1366326084000,Una_chicabien,Maru Iturrioz?,RT @terenapo: Cacerolazos por toda la ciudad. La gente porta bandera y tacho. #18A,228039284,Pilar City,argentina,santa fe,pilar,-31.45,-61.25,nn
21080905,325021273157665000,436,842,1366326084000,CarolaaSanchez,Carolina Sánchez ?,"RT @fede2233: #18ATodosALaCalle Porque gracias a q CFK incumplió la ley 26.352, 52 personas murieron en Once! ¿#VotoVenceCacerola? http://t…",398022614,Meet me in Montauk...,\N,\N,\N,0,0,nn
21080912,325021270888559000,436,842,1366326084000,Juaaneiriz,Lerik™,"RT @MarcelaMuzz: #18ATodosALaCalle  No se suspende por lluvia, ni por frío, ni por calor, menos por miedo.",992191340,,\N,\N,\N,0,0,nn
21080927,325021270808871000,436,842,1366326084000,feddelo,Fede Lopez,"RT @Damian_ff: Cuando los K junten tanta gente sin micros ni choris, avisan #18a",160756933,"Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080935,325021271760990000,436,842,1366326084000,geminisandrea,SONRÍE...A LA VIDA!,Que sea el pueblo argentino el que hable y demuestre su grandeza... #18ATodosALaCalle,226035682,ARGENTINA,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080936,325021271605793000,436,842,1366326084000,emdagon,Emilio González,"RT @LaGorilaOK: La monada \""diabética\"" en las calles. #18A",59503894,Santiago,chile,region metropolitana,santiago,-33.45,-70.6666667,nn
21080937,325021272813748000,436,842,1366326084000,UnPoquitoMejor,Un poquito más,"Enviados especiales al Olmos con el #18A. \""Cerca de 900 personas. Principales reclamos: \""democratización de la justicia\"" y korrupción\"".",284499672,La Pampa,argentina,la pampa,santa rosa,-36.6166667,-64.2833333,nn
21080945,325021271177961000,436,842,1366326084000,agusriveraa,Agus Rivera †,RT @caamilanahir: El curro era caer con 1000 banderitas de argentina y venderlas #18A,130650242,Mataderos/ Villa Luro!,\N,\N,\N,0,0,nn
21080946,325021271513522000,436,842,1366326084000,rodrigosiris6, Rodrigo Siris,#18A  ES HORA DE QUE SE VAYAN!,330481217,,\N,\N,\N,0,0,nn
21080973,325021270121013000,436,842,1366326084000,loladelcarril,Panduchi,#18A,270592739,,\N,\N,\N,0,0,nn
21080974,325021271853257000,436,842,1366326084000,MatiasEAguero,Matias ??? Ezequiel ,#18ATodosALaCalle,145835301,Saenz Peña ,\N,\N,\N,0,0,nn
21080980,325021271261864000,436,842,1366326084000,andreeru,Andrea Russo,#18A y Cristi esta paseando en Perú,128695221,"Ramos Mejía, Buenos Aires",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080913,325021274076230000,436,842,1366326085000,Escarolafina,Houston,"RT @oscar_carrizo: #18ATodosALaCalle en MDQ rumbo al monumento a San Martín en repudio a la política economica, y en defensa de la indep ...",99657103,,\N,\N,\N,0,0,nn
21080914,325021274923475000,436,842,1366326085000,jevtwit,£u€H0,#18ATodosALaCalle no nos olvidemos en octubre de esto,276506597,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080928,325021275921727000,436,842,1366326085000,Pablouruguay,Pablo,RT @todonoticias: #AHORA #18A EN VIVO las marchas en todo el país. Mirá la protesta http://t.co/ZgIZBnUxje  #TodoNoticias http://t.co/Ew ...,130717368,"Montevideo, Uruguay.",uruguay,montevideo,montevideo,-34.8580556,-56.1708333,nn
21080938,325021276014006000,436,842,1366326085000,Orizaccaro,or???? ?,"#18ATodosALaCalle yo quería ir, nadie me llevo. Gobierno de mierda.",173307973,morón.,argentina,buenos aires,moron,-34.6425,-58.6180556,nn
21080947,325021275753959000,436,842,1366326085000,laurasauretti,Laura Sauretti ,"Basta de amigos empresarios que lavan plata, basta de jueces que alquilan sus dptos.para prostíbulos.#18A http://t.co/3Noch4V8NU",257952543,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080948,325021276781543000,436,842,1366326085000,JuliPatocchi,JuJu,#18ATodosALaCalle kristina puta,202739685,Jamaica,jamaica,saint andrew,kingston,18,-76.8,nn
21080975,325021276370510000,436,842,1366326085000,AndyYoSoy,Andy 2015,"RT @PauDeConto: \""@PergoliniOK: vamos que cada vez somos mas! #18atodosalacalle !! Vamos que nos van a escuchar.\""Vamos!!!!",597829259,,\N,\N,\N,0,0,nn
21080981,325021276638958000,436,842,1366326085000,CeciliaZanini,Cecilia Zanini,RT @ElOpinologoTV: IMPRESIONANTE la cantidad de gente que hay en el Obelisco! #18A #18ATodosALaCalle,413236866,,\N,\N,\N,0,0,nn
21080982,325021276144013000,436,842,1366326085000,Marina2024,Marina ,RT @mstupenengo: Protesta en Nueva York #18A http://t.co/x67YxTLfHZ,343112016,Córdoba-Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080906,325021280132817000,436,842,1366326086000,Mafamoso,Mafa,"RT @Adry1BC: #18ATodosALaCalle AL GRAN PUEBLO ARGENTINO SALUDDD!!! VAMOS AMIGOS,IMPRESIONANTE LA MARCHA,INDESCRIPTIBLE LA CANTIDAD DE GE ...",150842596,Formosa,argentina,formosa,formosa,-26.1833333,-58.1833333,nn
21080907,325021280317354000,436,842,1366326086000,solealmis,Sole Almiron,#18A,151563435,,\N,\N,\N,0,0,nn
21080916,325021279969231000,436,842,1366326086000,anuuje,Anuu Jimenes,y porqe ahora se quejan???? #18A,1206447757,,\N,\N,\N,0,0,nn
21080929,325021279541420000,436,842,1366326086000,ailenvictoria,Ailen Victoria,Me gusta lo que veo! #18A,205869322,,\N,\N,\N,0,0,nn
21080949,325021280229278000,436,842,1366326086000,susanadepilar,susana stock,"RT @AgustinLaje: #18ATodosALaCalle en Cordoba, Patio Olmos!!",146426059,,\N,\N,\N,0,0,nn
21080950,325021280749384000,436,842,1366326086000,RaPippa,Irina Pippa,RT @juanmat_: Voy a salir a la calle para pedir que se vaya toda la defensa de Boca. Se puede? #18A,361687472,Rosario,argentina,santa fe,rosario,-32.9511111,-60.6663889,nn
21080962,325021280598368000,436,842,1366326086000,Laumasso,Laura ,RT @Politica_ln: [OLIVOS] A 7 cuadras de la Quinta ya se empiezan a sentir los bocinazos #18A,146633701,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080963,325021280694854000,436,842,1366326086000,laurabat55,Laura Batalla,"RT @Lanataenel13: Los canales K llaman al #18A \""La marcha de la  oposición\"". Chicos, esto es el pueblo. En todo el país.",104347847,,\N,\N,\N,0,0,nn
21080918,325021283882504000,436,842,1366326087000,eezee_gimenez,Ezequiel,RT @clarincom: #18A: la oposición también se sumó a la marcha http://t.co/5FDSpp3JKk,816411474,Ciudad Evita,\N,\N,\N,0,0,nn
21080919,325021283773473000,436,842,1366326087000,MesonesLH,LHM,Impresionante la cantidad de gente yendo a la Plaza de Mayo!! #18A #18Aatodosalacalle #18ACacerolazo,201955569,"Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080939,325021284327117000,436,842,1366326087000,ConstanzaPatek,Constanza Patek,RT @jfnosiglia: #BastaDeCorrupción lo dice don leandro alem y miles de ciudadanos. #18A http://t.co/lNoYRFGJwk,117557263,Pto Deseado Sta Cruz / Bs As! ,\N,\N,\N,0,0,nn
21080964,325021283794444000,436,842,1366326087000,MatyRoblesOk,Maty Robles #18A,En #Salta NO TENEMOS MIEDO #18ATodosALaCalle,419481065,"Salta, Argentina.",argentina,salta,salta,-24.7833333,-65.4166667,nn
21080985,325021283479876000,436,842,1366326087000,JulioCCesarr,Julio César MM,"@lulipop07 @Lolochilli  @salazarcamille Bandera de unos cien metros de largo sobre Avenida Santa Fe, Capital Federal...#18A",52069182,"Miami, FL ",united states,florida,miami,25.7738889,-80.1938889,nn
21080989,325021284348084000,436,842,1366326087000,Una_chicabien,Maru Iturrioz?,RT @DoloresMitre: Cerrito y Sta.Fe #18a http://t.co/GH3pLqyfZd,228039284,Pilar City,argentina,santa fe,pilar,-31.45,-61.25,nn
21080921,325021287896449000,436,842,1366326088000,CieloTB,Dai Vader?,"RT @YamilaElisabet: \""@noticiaya: Elisa Carrió rumbo a Plaza de Mayo #18A\"" TRAIGAN LOS CHORISSSSSSSSS",380397226,Endor.,\N,\N,\N,0,0,nn
21080930,325021287237968000,436,842,1366326088000,inesabaidini,?????,RT @SofiCastillejo: Que bronca tenía muchísimas ganas de ir !! #18A,106897115,Mendoza,argentina,mendoza,mendoza,-32.8833333,-68.8166667,nn
21080931,325021288500445000,436,842,1366326088000,TheDarkSpectre,I'm Batman Shhh?,RT @BiancaSeron: Considero ignorante a quien no ve la realidad. #18ATodosALaCalle.,349668597,"Transylvania, Romania",romania,bucuresti,bucharest,44.433333,26.1,nn
21080940,325021287686738000,436,842,1366326088000,NicolasBarcia,•Nicolaaaaaaaaaaaas•,#18A,236958119,Southern Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080951,325021288299119000,436,842,1366326088000,LeeeeeeeeeeeiTB,Depresión Asesina,RT @poggidiego: Hay que salir a la calle pero todo se resuelve con nuestro voto #18ATodosALaCalle,556430309,,\N,\N,\N,0,0,nn
21080952,325021288974389000,436,842,1366326088000,SaantiDiehl,•Toretto• ,#18ATodosALaCalle se te armo el baile vieja forrrrrrrra!,475271777,Bariloche,argentina,rio negro,san carlos de bariloche,-41.15,-71.3,nn
21080953,325021289901334000,436,842,1366326088000,guius2,Guillermo Martínez ,RT @josemanuelcnn: Comienza el #cacerolazo en Plaza de Mayo. Multitudes marchan hacia la plaza con pancartas #18A @CNNEE http://t.co/ZeqBkc…,1301517727,Continuar,\N,\N,\N,0,0,nn
21080965,325021289465135000,436,842,1366326088000,Michelle_FMarti,Michelle Farfàn Mart,RT @josemanuelcnn: Comienza el #cacerolazo en Plaza de Mayo. Multitudes marchan hacia la plaza con pancartas #18A @CNNEE http://t.co/ZeqBkc…,380083704,Colombia,colombia,cundinamarca,bogota,4.6,-74.0833333,nn
21080966,325021290589200000,436,842,1366326088000,SilvioSueldo,Silvio Sueldo,RT @InfoMedia24hrs: #ARGENTINA #CACEROLAZO #18A #18ATodosALaCalle Caceroleo 2.0 #Touch (Foto) http://t.co/qK2sP9AQK5,191973413,Concordia Entre Rios Argentina,argentina,entre rios,concordia,-31.4,-58.0333333,nn
21080990,325021287485420000,436,842,1366326088000,Mr_Pato_M,Pato,"Según @PabloBruera hay 32 personas. \
#18A",148084801,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080991,325021289486098000,436,842,1366326088000,eldiariodelatv,ElDiariodelatv,"RT @fanBailando2013: Con el lema \""sin justicia no hay futuro\""  arrancó la marcha #18A #18ArgentinaResiste #18ATodosALaCalle .",153831482,"Buenos aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080941,325021293135143000,436,842,1366326089000,PipiiCarp,PipiiCarp,Toda la gente que haaaaay #18A,705313399,ciudadela,\N,\N,\N,0,0,nn
21080942,325021294636716000,436,842,1366326089000,luliaverna,Luli Averna,Que lindo es el sonido de las cacerolas! #18ATodosALaCalle #andateladrona,520531238,,\N,\N,\N,0,0,nn
21080976,325021294171128000,436,842,1366326089000,garciafaur,MGF,RT @guillota_: Voy a pasar por el #18A tomando un te helado de starbucks porque tengo ganas de ser asesinada por algún ultra K infiltrado.,39805092,,\N,\N,\N,0,0,nn
21080986,325021293491671000,436,842,1366326089000,svwrd,Simon van Woerden,Judicial reform proposals of @CFKArgentina 1 o/t qualms for #18A protestors. More info: http://t.co/fHkt6mFUeB and http://t.co/mhhOVzf8hQ,404458908,Buenos Aires (Argentina),argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080943,325021296469615000,436,842,1366326090000,MaribelObre,maribel Obregon Pty,RT @radiomitre: A partir de las 20 escuchá el programa especial con la cobertura de la marcha del #18A en http://t.co/LemOTFrSRH,124270262,Panama,panama,panama,panama,8.9666667,-79.5333333,nn
21080967,325021295605580000,436,842,1366326090000,RomiFlia,romina elizalde,RT @todonoticias: #AHORA #18A EN VIVO las marchas en todo el país. Mirá la protesta http://t.co/ZgIZBnUxje  #TodoNoticias http://t.co/Ew ...,1268210910,,\N,\N,\N,0,0,nn
21080992,325021298126365000,436,842,1366326090000,Lanataenel13,Jorge Lanata PPT,Mañana este pueblo no va a salir en el programa de Rial a pedir disculpas por el histórico  #18A,533573263,A  R  G  E  N  T  I  N  A,\N,\N,\N,0,0,nn
21081002,325021296020840000,436,842,1366326090000,vivizanz,VIVI-Z,@PoliticaClarin en catAmarca y la rioja están los grillos  #18A,76851425,Mil lugares del mundo!,\N,\N,\N,0,0,nn
21081010,325021299065881000,436,842,1366326090000,AguRangeonRiera,tuto,RT @SofiBourdieu: #18ATodosALaCalle,260288059,"Salta, Argentina",argentina,salta,salta,-24.7833333,-65.4166667,nn
21080954,325021302069010000,436,842,1366326091000,merschatz,Mercedes Schatz ,#18A,234784612,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080955,325021302865936000,436,842,1366326091000,facudeg,Kung Fu Candy,"\""@mstupenengo: Protesta en Nueva York #18A http://t.co/PiPtLljzNH\""/ Muy comico!.",333726361,,\N,\N,\N,0,0,nn
21080993,325021302010282000,436,842,1366326091000,kataladrita,KA  ?,Impresionante #18A,174411201,,\N,\N,\N,0,0,nn
21080994,325021303008526000,436,842,1366326091000,Azhuz,Azhuz,"RT @GuilleLobo: #18A 19.31hs Corre una brisa suave. La gente se lee en sus carteles. Piden Justicia por Amia, otros por Once. Ya vi 9 ca ...",181804285,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081003,325021302559740000,436,842,1366326091000,Mr_dino_,simplemente rigor ,"Las banderas con \""soles\"" superan altamente a las \""sin soles\"" medintenlo... #18A",196824265,,\N,\N,\N,0,0,nn
21080969,325021303897719000,436,842,1366326092000,Vickyaguileraa,Vicki aguilera.,#18ATodosALaCalle !,315856444,Tapalquè ,\N,\N,\N,0,0,nn
21080977,325021305135051000,436,842,1366326092000,DanniTorrezi,Danni Torrezi™,Todos son patriotas! #18A,41937977,,\N,\N,\N,0,0,nn
21080987,325021306905063000,436,842,1366326092000,guerrero_mirna,Mirna Guerrero,RT @RodrigoOlabiaga: El K que se queja de que el pueblo se manifieste en el #18ATodosALaCalle es el viejo al que le molesta que los chic ...,462624042,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080995,325021305697079000,436,842,1366326092000,AndreN13,Andreina Nuñez,RT @josemanuelcnn: Comienza el #cacerolazo en Plaza de Mayo. Multitudes marchan hacia la plaza con pancartas #18A @CNNEE http://t.co/ZeqBkc…,115802423,Venezuela,venezuela,distrito federal,caracas,10.5,-66.9166667,nn
21080996,325021306041020000,436,842,1366326092000,pablodaniel_,pablo,"RT @CardosoClaudio9: #LaPlata #18A Unas 800 personas cortan el transito en calle 12, frente a Plaza Moreno y el Municipio al ruido de ca ...",211962173,"bs as,la plata",argentina,buenos aires,la plata,-34.9313889,-57.9488889,nn
21080997,325021307311899000,436,842,1366326092000,Gregoryascat,Gregory Ascat ?,RT @Juansimoncelli: #18ATodosALaCalle,588886032,,\N,\N,\N,0,0,nn
21081004,325021305747423000,436,842,1366326092000,naleruiz91,Ale Ruiz,@CFKArgentina #18A,801410438,"Cordoba, Argentina",argentina,cordoba,cordoba,-31.4,-64.1833333,nn
